"","sample_type_stool","treatment_stool","visit_stool","antibiotics_stool","age_stool","sex_stool","NSAIDS_use_stool","BMI_stool","interaction_stool","subject_stool","sample_type_swab","treatment_swab","visit_swab","antibiotics_swab","age_swab","sex_swab","NSAIDS_use_swab","BMI_swab","interaction_swab","subject_swab","sample_type_tissue","treatment_tissue","visit_tissue","antibiotics_tissue","age_tissue","sex_tissue","NSAIDS_use_tissue","BMI_tissue","interaction_tissue","subject_tissue"
"PWY-5913: TCA cycle VI (obligate autotrophs)",-2.38518197602522,0.238857253576789,0.037718489621594,-0.0846092061709952,0.114366404361587,0.347308074292674,-0.156960727721932,-0.221727738675018,0.0458843364194984,8.08676482297721,2.27320626435841,0.482285634930405,-0.303328166534006,-0.0442137927285868,0.602877275381234,0.08456998266031,0.0373506331048488,-0.308843429660414,-0.197468960311267,9.61418221986432,10.2509513714356,0.46513994396279,0.0922161068759954,0.263833360836254,-0.11679850830166,0.652766803954063,0.653840763911159,0.0335796976497512,-0.0398310536069099,13.4311376343831
"PWY-5918: superpathay of heme biosynthesis from glutamate",-22.6749890371128,0.063593412522119,0.168731668990975,0.373215457341431,-0.32510088358125,-0.165258656336588,-0.429043156995497,-0.0828721043867045,-0.0119243693184151,3.28913054639854,-1.31244016693557,-0.0357644346722337,-0.172501375069052,0.41093303326567,-0.23880293177067,0.00863045548804635,-0.0486399049634296,-0.0230913847457989,-0.018478329903318,4.29525979816117,25.3035767249568,0.412572164100239,0.188592729332806,0.942204525970744,-0.388563653372888,0.643680519631836,0.745145247639418,-0.133228181058579,-0.186104681296438,13.5702788464705
"PWY-5920: superpathway of heme biosynthesis from glycine",-16.1045647784251,0.500154340036628,0.471198900439133,-0.0836431415391583,-0.0148163227023806,0.039172831842112,0.448168667200482,-0.270134244916073,-0.171464288442828,1.56841734218396,-4.37553788846078,0.359009598453618,0.748610797466382,0.308810647685577,-0.191244130123283,0.336716163393238,0.444995917649786,-0.495473575936021,-0.460838402972586,0.873563244141816,9.07770199093006,0.789760401262523,0.474030322037246,0.109453565171617,-0.222573558507359,0.365889405335592,1.07598616974282,-0.160280456205782,-0.536838214590809,12.4206175877875
"PWY-5941: glycogen degradation II (eukaryotic)",-23.0094806822075,0.132096731598317,-0.100003122919985,-0.768831345949372,-0.0377199089277545,-0.0263664733074328,0.421074872127263,0.326972528094393,0.0576709841304045,1.3351504778438,-34.473778203981,0.1810477007345,0.0516379641174945,-1.03355957015096,-0.0537184003622562,0.573656684711853,-0.024872141766958,0.105549023633422,-0.100076198709236,3.29179033540848,-0.248648659093628,0.215154361575406,0.0478230147878986,-0.919708471135065,-0.0746293657091521,0.14388465542737,0.286919641362806,0.257545096067401,-0.316267098526579,17.3377877131208
"PWY-5971: palmitate biosynthesis II (bacteria and plants)",-27.922715796889,-0.253393514146627,-0.383625023778077,0.993970967524333,0.35373767106942,2.30380960351887,-0.608908055856678,0.065257295021844,1.12027531611833,1.50047444864387,-8.89169506694846,0.152626616190628,-0.676063795446764,0.881223689661329,0.345276615812144,1.5453521378674,0.699181092663211,-0.438887429880288,0.668593324248444,1.45908475769535,13.8124638929925,0.168349896457854,0.303772859749172,1.09222925434925,0.837494328774648,3.31648387075618,0.0231111633311056,0.18776981298429,0.320733262765345,12.496770525367
"PWY-5973: cis-vaccenate biosynthesis",10.6212028842254,-0.00801278826554631,0.28962221943011,0.0506263305214515,-0.804892779681302,0.473641590870663,-0.119831778778624,-0.0569026999690826,-0.3781603156215,5.45774537710821,5.44495569162805,0.486633313427564,0.712883304093518,0.00637573037496815,-2.35032610498527,0.398739012407576,-0.0285275996666976,-1.48433441776104,-0.629413751902799,2.95227169809313,-1.71780411486774,0.504419513411059,0.302008091532386,-0.00610483945740166,-0.472850691596879,0.251282512837188,-0.515763009758051,-0.348790995438082,-1.02274100511787,10.5430195618361
"PWY-5989: stearate biosynthesis II (bacteria and plants)",-0.463661914110862,-0.138337679101354,-0.502544767407135,-0.0899765879166308,0.225781366852899,0.906468142524969,-0.22993138318598,-0.0654613660428113,0.474682925606658,5.06454498382216,12.3149503499071,0.119397838893767,-0.739029234363601,-0.116338544756698,0.306280690194583,0.860774130234037,0.183230739763895,-0.0265269856184293,0.162508202290366,4.82078947788549,29.5764322286634,0.0806684658301174,-0.147222946627742,0.751123810013473,0.174665938721943,1.34100527301799,0.490648988930244,-0.0204495318697885,0.705994689355864,11.9631026590329
"PWY-6113: superpathway of mycolate biosynthesis",-25.6675803049475,-0.269920317629607,-0.366846447494685,0.42523321289221,0.0848665619547009,2.52799997447025,-0.30441410646883,0.368487137848971,1.27081171569075,2.68112022739774,-7.72306649700939,0.0397508386721141,-0.731691685225486,0.283766060882066,0.0905944687168346,1.80179917640383,1.25967560493387,-0.103812493479397,1.10104482347346,0.614482719149907,13.8854726738884,0.145721129614382,0.530805372242887,0.501133330858675,0.913822289770343,4.17103266344918,-0.0915099826618985,0.414095197835426,0.158376581140711,12.6865118908034
"PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I",-0.766707914176724,0.00504917270212365,0.120692042908361,-0.60192460099077,-0.492376264869337,-0.63664996415968,0.124096573726825,-0.479831441175796,-0.17395369453807,8.20977961396678,-24.294184980575,-0.577392387536232,0.203881393669986,-0.996762061773671,-0.560256456760966,-0.520325796597349,-0.104705369450348,-0.116282338668623,0.148151002126506,6.07802340427362,-24.8087438053277,-0.431820030840224,-0.320101949555106,-1.02087267303057,0.329713634132523,-0.732901914175272,-0.744763007271963,0.122055972317996,0.374079478931499,18.7247316622777
"PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II",-0.858356459075794,0.0797037643928474,-0.0455640561242672,-0.679482950418861,-0.44641810328556,-0.755914477564089,0.200237028470591,-0.319111481337353,-0.159659442196068,7.95693339465539,-21.3558152501042,-0.567393234492163,-0.0437010640634456,-1.21475064623211,-0.327175582478416,-0.783027319028166,0.00796153938351113,-0.0654065688479984,0.232428392151244,4.18295907149243,-20.5434427833189,-0.440570117839159,-0.396154758245155,-0.889128065837257,0.382489601154346,-0.583615843352269,-0.545179257919939,0.0661395335747665,0.369404115262153,17.2888115849075
"PWY-6123: inosine-5'-phosphate biosynthesis I",11.8745147499536,0.386454098443447,1.98086507817182,0.139936406864595,-0.559778900600226,0.271547883665191,-0.0771348075324979,-0.0466382829004625,-0.241725262138753,8.80228582491638,6.97048194636752,0.542373130986279,2.70671048605448,0.215598286120713,-0.996639460254518,0.0317657735578701,-0.0833305053805694,0.0542843061455981,-0.926599839956839,3.49470511281882,-1.51955124099985,0.171391845237872,3.04699708964375,0.182577725375511,-0.283212985248224,0.54573477312148,-0.447339834821092,-0.271452541441162,-1.0483238972609,30.766965626278
"PWY-6124: inosine-5'-phosphate biosynthesis II",15.1627325890342,0.628541050513158,2.02982683708005,0.183125575684813,-0.0144624645816604,0.397216797367181,0.172630543354141,0.0691467152706102,-0.683663218666382,9.88631965552415,14.6392318829223,0.734939551158695,2.4424591908288,0.425019140111474,-0.156049607692726,0.0948948256656229,0.214563342492461,0.266667755107977,-1.32355656647643,5.55148535847253,0.241346967860326,0.0760620952801338,2.57384405418843,0.320109680777574,-0.214563108519511,0.543785389966188,-0.227240545083852,-0.164682412328098,-0.600836455318548,35.9073890310013
"PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II",1.53562345662872,-0.370256823864094,-0.778553703980797,0.30522829722137,-0.0709549557177509,-0.155414477973262,0.318259056277338,0.880564550469135,0.293193362334796,0.61536409673049,-0.214515869399129,-0.170635818904691,-0.985965158110917,0.381273605416218,-0.515781824947948,0.309818253820756,0.238340411596611,0.198334196962418,0.378483872814677,0.369764087343606,-6.20456749282094,0.141738644921489,-0.00327902171837599,0.112460029995632,-0.652764441756391,-0.752829644578194,-0.553914015741723,0.405343429317763,-0.17018124643369,19.5126408845584
"PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II",0.457982417278385,-0.222993467641464,-0.517260960052907,0.262939352651156,0.0864539190506437,-0.048870371005375,0.261714381542923,0.392789404589374,0.205031544365821,2.09822649303035,-0.224860518075962,-0.185992842852338,-0.409024597362442,0.258755216054428,-0.140782655456914,0.428686388818494,0.160851002857223,0.0365154527202811,0.22017044294339,1.50888757186098,-2.15625123922254,0.635306118154873,0.442850837555188,0.193563511242377,-0.417379059865621,-0.485448282772047,-0.171777106297999,0.252260246082716,-0.682744664152596,15.0477138573248
"PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I",-1.32096941743225,-0.052870717358881,0.0791511501320425,0.050337035721644,-0.0230982647117021,-0.00710510858798655,-0.321967471845921,-1.68062313801771,0.0459458705360224,1.87788939784163,3.87839928361385,-0.188200045221079,-0.241019692588327,0.122934444138141,0.386457725728877,0.244761541536169,-0.349913317506318,-1.02289167340831,0.4078207410503,3.13554351409045,9.1304826676343,0.176804028558088,0.356203948678779,0.432936233664008,0.0248605892597052,0.551024824924176,-0.461570693244662,-2.01275598619103,-0.412883380268384,2.40448534943373
"PWY-6151: S-adenosyl-L-methionine cycle I",1.91339153300293,0.421928533994276,-0.109873352936805,0.0464740011188031,-0.890442757425054,0.461060150043262,0.500265730608075,0.0707458728576267,-0.334482541744005,2.96410124571891,1.36905916140169,0.156034776701851,-0.0981155687844763,-0.233972976096052,-0.927010834302074,0.922483666260725,0.223014922876384,-8.96479262784399e-05,-0.0959009501090257,3.83263671756714,-0.2404358613327,0.301822666802377,0.348332139162996,-0.75522875092389,-0.369198526387619,1.21706446111365,-0.495897922586638,-0.0247695794768211,-0.802700046191422,27.1612194198613
"PWY-6163: chorismate biosynthesis from 3-dehydroquinate",-10.9157190030112,0.455082970665818,0.243649474858737,-0.470687511432449,0.128819458380084,0.0485219442032315,0.0707571000302733,1.32702430989023,-0.466657997152311,0.401884427316681,-17.9230371136361,-0.230260817154544,0.124493433498856,-0.649964648412156,0.397710609137605,-0.0737420128626527,-0.367064005905662,1.6479415859078,-0.00707094145134606,0.868368171657449,-3.26853736119011,-0.0783406875352476,-0.603842763789271,-1.4171450554269,0.16732557598831,-0.249444950816893,-0.187389721514833,1.050869235173,0.239952121000544,19.4184253289298
"PWY-6168: flavin biosynthesis III (fungi)",0.534528540978154,0.545598237029938,0.797948748553997,-0.0183489628423475,0.243876277851787,-0.614927023372508,-0.00817724151324197,0.323404536636064,-0.91281348018695,1.68396629064459,1.2331003774551,0.779190883518662,0.951479376673332,0.239763571981712,-0.0243743144495465,-0.109831447930376,0.0252244269480764,-0.264813128212018,-1.32418013299777,3.22543666684125,0.883124466139312,0.21846640610554,0.742418750485809,0.408486356599911,-0.144545112952666,-0.205204088969355,-0.0259502607821577,-0.613171607682574,-0.707943577215793,11.4204782651974
"PWY-621: sucrose degradation III (sucrose invertase)",-0.524074847694015,0.56659142687551,0.683975959540383,-0.110250024462578,0.0301703446389319,0.46392102389,0.199659903981674,0.107393709796083,-0.576702110463471,8.56517467873093,0.798612096355043,0.0560682842522332,0.915493972307334,-0.0286583171282266,0.118194577370373,0.711238398826565,0.254209549679344,0.451775242167486,-0.361084341801722,4.38769079677464,2.36679977929141,1.0919737811924,1.49049204378483,-0.502902113519471,-0.393937585829545,1.35287158677727,0.262843254407463,0.289520646169812,-0.674108337451025,18.0484216550271
"PWY-6263: superpathway of menaquinol-8 biosynthesis II",-17.078827721116,0.0320074560435364,-0.0979627319012424,-0.735653523391432,0.816818824019784,0.14522904224145,0.150263474288043,-0.712907519450259,-0.0581606385604904,1.49365692763493,-8.27676180995041,-0.182159284032825,-0.307091695876687,-0.172723567372679,1.22980068737899,0.0306752905137577,0.324506245589406,-0.426915624934215,-0.25669986928248,0.647933174683217,3.01699556458903,-0.24090341189435,-0.698376327332123,-0.226568930002475,0.82758630608814,1.38279117830002,0.954568600797085,-0.418809643580492,0.275928999614551,12.1461931560504
"PWY-6270: isoprene biosynthesis I",-3.02232766604529,-1.56583548540477,-0.51124275893394,-0.0613552992751873,0.217946545302153,0.120107541059549,-0.353833983314661,0.439074778596436,1.87506225481123,1.27921008082216,-1.9129127525755,-1.14806985785013,-0.964663622556687,-0.0855059570717303,0.289780206473531,0.370896330986725,-0.126732071999005,0.485965928379849,1.8911137852643,1.12041909043962,0.514389862642806,0.16665281944216,-0.21081529632215,0.0110022471648171,0.757307700673692,-0.140094074548256,0.116970503525906,0.415844096216273,0.193824980828176,13.92188384325
"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis",-0.858356459075794,0.0797037643928474,-0.0455640561242672,-0.679482950418861,-0.44641810328556,-0.755914477564089,0.200237028470591,-0.319111481337353,-0.159659442196068,7.95693339465539,-21.3558152501042,-0.567393234492163,-0.0437010640634456,-1.21475064623211,-0.327175582478416,-0.783027319028166,0.00796153938351113,-0.0654065688479984,0.232428392151244,4.18295907149243,-20.5434427833189,-0.440570117839159,-0.396154758245155,-0.889128065837257,0.382489601154346,-0.583615843352269,-0.545179257919939,0.0661395335747665,0.369404115262153,17.2888115849075
"PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)",0.505497433026175,-0.422631866505299,-0.268646717184752,0.192560260134448,0.448774230650853,1.85205396979723,-0.00883356083022876,-0.0470017001605757,0.578501373908162,6.898543631535,12.5742882166283,-0.126838632080537,-0.569246766699185,0.0791571862844588,0.635031345690198,1.80228711725178,0.390801835690589,0.0252866669939068,0.396425863042769,4.62949761317252,21.4359069199578,0.0805378685940419,0.0968498524938788,1.23346235744726,0.246004991632284,1.44158985331247,0.657415219648601,-0.118607095027845,0.288435285306438,12.5574753348455
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)",-9.55213827074654,-0.150565105354027,-0.291411147372595,0.351471718420706,0.0915494766008657,2.01756181456639,-0.163692805548325,-0.03457943132251,0.797519069870575,2.89577354996588,-1.25928288869713,0.00200788814736428,-0.789153432508043,0.312914449318566,0.189687535848155,1.46296958527537,0.469317492452859,-0.470180808642803,1.03139891862813,0.602139224999313,11.1052775185285,0.317103040572442,1.03181341742943,0.3521054434854,0.456052116276938,4.0322849487021,0.0164593924057856,0.387874152752361,-0.189175679241615,10.6147818918668
"PWY-6285: superpathway of fatty acids biosynthesis (E. coli)",-12.9339111102875,-0.0682141526527754,-0.479703624991521,0.390532266209933,0.0117408379655241,0.0453803422458314,-0.174055275555449,0.732056105532267,0.319572168445801,1.80437280736085,-6.79606756886062,-0.0381886480682032,-0.650180265343778,0.485431807828966,-0.0163528491640532,0.143600632288582,1.75324830295015,-0.32487805740982,0.602062160304016,0.32508103575923,3.64915350802439,0.546909381413396,0.25762360057028,0.670932625548984,0.347111880496527,1.30214981797558,0.398849875453669,0.407634827533916,0.0187139421804151,6.7111643535478
"PWY-6305: putrescine biosynthesis IV",0.383721859921028,0.0399406762871299,0.688007835596984,0.156460975330999,-0.0326400113483928,0.115088130675795,0.18145801075701,-0.713109997027509,-0.32044652076005,1.69779882515748,1.01672923425322,0.227803204845709,1.04886779555437,0.12195027558641,0.271311228148195,-0.156385101799881,0.450645248968958,-0.0454860084931168,-0.682484976441346,1.36580968285449,0.977154183362922,-0.159984140951503,0.203513189506381,-0.289348478870464,-0.365070434735628,0.75153315881237,0.291167875133621,-0.165540927947079,-0.0940233473805155,17.5931382908522
"PWY-6317: galactose degradation I (Leloir pathway)",-11.8929073116615,-0.112600733203502,0.0762928333373675,-1.12172040304893,-0.382217338571121,-0.663642264626473,0.124014058514309,-0.342532305017226,-0.0784677018692446,7.13211531451209,-3.27826450970071,-0.160236723747041,0.520064486790849,-1.05938456841658,0.04948124245996,-0.633741279071953,0.215763101098904,-0.608317329108416,-0.479975338374211,9.17299446121541,5.4165833471444,-0.635575363870789,0.157499846482466,-1.47259555077694,0.107642457873981,0.957026520549654,-0.0107658822179645,-0.447534119069206,-0.115118544121809,22.5986221834823
"PWY-6353: purine nucleotides degradation II (aerobic)",-11.3116503053755,-0.172164302065634,-0.228710683143046,0.275902396970789,0.259284478139866,0.618092014130838,0.050263126539258,-1.29803551883897,0.315632602798152,9.54851136207615,0.762324614633156,-0.0158543044608059,-0.360245498322161,0.393412407265823,0.905814655921682,0.150240873684185,0.0388959729281306,-1.19228142424164,-0.0460587218192455,5.99786793827197,25.0966281242014,0.0240605692443326,-0.491679546787046,0.144863596515663,-0.162269706257911,0.904822813882869,2.18612031913952,-0.961261396993829,0.740146683289908,21.211736888495
"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)",16.1282010714411,0.270422042543957,0.781728230462217,0.181597994567165,0.0483113238241531,-0.0306680150405834,0.415303490415204,0.430779624542056,-0.531242311371641,7.72556847116762,2.84810518655903,0.180197185542717,0.759381181919344,0.392417963146059,-0.329239793823277,0.21915656695721,-0.146966988122436,0.0260800465972879,-0.185357200752071,7.42416448131348,-8.52500080726113,0.549973103643161,0.559123770096695,-0.0716200549336662,-0.336280044812676,-0.273318026946634,-0.8905904854195,0.224174555908219,-0.432168026303938,19.4342244662308
"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)",0.811954374880779,0.192783146336159,0.0743130667610798,0.0290931456512232,-0.0284915960183627,0.0506020366786429,0.434241624393208,0.239200263129711,-0.254552552527679,13.2826942676446,-5.21417948841542,0.0691513342355002,0.394541724231886,-0.14058330944447,-0.26908154501319,0.348518023299668,-0.0226456210614123,-0.16957352527553,-0.136091526730819,9.01404051307714,-9.5990376444427,0.295435179408217,-0.0410336542454661,-0.573216538994699,-0.136654014385954,0.320484106593815,-0.657062580191267,0.00396938236581269,-0.573925942076751,14.4274956739913
"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)",1.03553591706573,0.199447616585277,-0.0188281310345066,0.0662080292748625,-0.0994999703419917,0.172306060815595,0.282818951902102,0.103916623133401,-0.343286176680982,12.6909189073819,-5.19645314037468,0.0857979930298945,0.342211147143179,-0.150593233926629,-0.303831576321774,0.432232627623036,-0.135648994882912,-0.31500106773934,-0.266937661354124,9.28055486355006,-9.72256557458209,0.255387506991863,-0.060234087010893,-0.587957121526977,-0.159500399666268,0.29643951360028,-0.580353276002994,-0.0825767534126997,-0.649737643947697,15.0343254547627
"PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)",-2.5616815224892,-0.200797849867174,0.46708845862054,0.00758328234121922,0.811732157916177,0.0768036519208652,-0.627214852206983,-0.497965463855354,0.258741528573944,0.0492394931051075,0.598477346363886,-0.190465253632706,0.883861903254863,0.153969073957834,0.575533865269697,0.0906914820070349,-0.0255178151471343,-0.9959756002229,0.226518841084559,0.544675123170946,6.18818584735269,-0.00468669367789318,0.265867618982617,-0.186739372671108,0.701629960694557,-0.120295061388267,-0.862251737699981,0.263403425254198,-0.12113796525227,0.035616632094691
"PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation",-0.0139848811459963,-0.00175719983236436,-0.0231659986654621,-0.0107953673076274,-0.258052245094376,1.54678857995089,-0.02837683149336,-0.0877435130432265,0.149065528308994,3.0058861708118,5.37994792326118,0.0734367113567139,0.268408043153151,0.0130489799759542,-0.238281949953732,1.49012885665676,0.42890073455598,0.046242952001423,-0.0608721560691852,1.41623908046817,11.563007515284,0.129810692579659,1.47078696904475,-0.10140308422686,-0.69422899041624,0.817481888984477,0.167155334672355,-0.138375015952255,-0.266195437857845,25.966491956054
"PWY-6519: 8-amino-7-oxononanoate biosynthesis I",-0.223455727748314,-0.235550424643086,-0.528845285573267,0.0195067961241777,0.370862490239077,1.07356378687486,-0.202236478743663,0.00633953787129411,1.18082205518719,10.6516495267966,10.5323183572326,-0.00785954200121027,-1.13770569116835,-0.0725645136410316,0.905880314314813,0.998773642460857,0.140380704034475,0.156131518195237,1.00760762577085,6.78202739632433,21.5402899127115,0.362714286226859,0.311277188773758,0.768597198738673,-0.0249686618653264,1.43521781365014,0.796066589367785,-0.266448670901611,0.0269674416718014,18.436690771014
"PWY-6527: stachyose degradation",-3.14281480243267,-0.0641412975096176,0.7466259419899,-0.965073254116097,-0.0989079276843507,-0.0950755516303365,-0.0571426515303207,-0.382600684025083,-0.631284238806577,9.77982431616717,-0.266811134657213,-0.184087499658164,1.05200413119418,-0.90711695423496,0.0735774687867566,-0.0805779147073607,0.00944287105107666,-0.47222634338594,-0.94698160226431,7.24375076268505,3.56332442585374,-1.03089723707001,0.05385858176286,-1.37386972248625,0.31494466658134,0.780060740034894,-0.217621200230372,-0.365836681198171,-0.0266995987188473,23.6852853757066
"PWY-6531: mannitol cycle",1.72810419875829,-0.863187436117904,-0.365237831036984,0.545377665857239,0.172713415016697,0.106996833816202,-0.0423498340080311,0.819989299021255,0.511776207280433,4.85086280562724,-0.271758166416314,-0.582927621972301,-0.0435745773701291,0.206634099137173,0.113863132823679,0.156001181133412,-0.0274420707611269,0.152637600321242,0.405923290374285,5.40013165408742,-7.04092658730823,-0.299545300969127,0.582060593180552,0.458534683003119,-1.29271291038543,0.628334422003321,0.669776913331487,-1.25280551833964,0.0150426625608484,42.5752102661677
"PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III",-11.8673702969371,1.11141390861105,0.132212970242296,-0.243963146642309,-0.282050740985634,-0.664402241826548,-0.341298913220647,1.46041507491258,-0.357205403320736,2.04089814838781,-23.1582292068282,1.17801495766136,0.164515980017494,-0.200270085660516,-0.127798313452666,-0.0254660267158293,-0.314219138991691,0.860514203123188,-0.259171717889623,3.6439830680216,-6.52239409025378,-0.52164946539288,0.137714453277258,-0.938092554073666,-0.545837981001656,-0.00499331046795497,-1.73498474128968,-0.0469109142851887,0.0520850883003623,11.2983140821684
"PWY-6549: L-glutamine biosynthesis III",-16.5689081535215,-0.793687985932596,-1.35345668047281,-0.180274715874806,0.783873629619092,-0.482428012481182,-0.397974811465184,-0.329140571895776,1.47486155934804,2.20825661870309,-13.1891691715304,-0.09783018171645,0.114201407885148,-0.114845204373256,1.04086584444758,0.183152685077295,-0.547485616553123,0.474614387016345,-0.253820887003891,0.577234124301108,-1.53530963904573,-0.45176663373416,-0.39712177482568,-0.196771465072147,1.31251169145614,-0.0629076936474438,-0.656932520255751,0.144747037494775,0.283899556792427,4.66737285164461
"PWY-6588: pyruvate fermentation to acetone",-13.1584221071298,0.0941016722775101,-0.332021240527801,0.0186485951601372,0.146894238043416,-0.210861354619917,0.413767200237911,0.559146032939878,0.169066941935107,2.22313389448263,-5.71678897020497,0.344787533127746,0.259274646773087,0.58464109776288,0.251625231040828,-0.215328697435361,0.456440649873065,0.559501685263458,-0.383375167374716,1.92585720584097,4.4469255985606,-0.413753135561149,-1.20050953820844,0.531679427092242,0.40948763424204,-0.369258141157429,1.09918294464279,-0.110278553490001,1.20683409552172,1.613693735572
"PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation",-56.3830850464906,-0.074219689015119,-0.265293456470328,-1.74607967035167,-0.238860279929228,-0.257883759104029,0.861467832538645,0.0147195417483183,0.14314661205497,2.87607310854781,-70.7780675911276,-0.0581618071925488,0.562875831404914,-0.505068658018253,0.260701504669269,1.87344245193462,0.733298889784475,0.0509701297984216,-0.544495168178928,6.80233855140532,-4.90300759489792,-0.103524967483337,0.114489880120536,-1.03648895009796,0.090697067705187,0.885910484104697,0.816463899251043,0.0553660743785394,-0.215782281607113,23.3569055182737
"PWY-6595: superpathway of guanosine nucleotides degradation (plants)",-34.0323914068872,-0.435151447191613,-0.357627876259101,-0.168198542669044,0.0852083114276388,-1.34146237018402,-0.580942304448922,-0.185013811555354,0.757639000029456,2.44924027050431,-40.2120169151851,-0.177146741190621,0.45179130861989,-0.436069584947443,0.506353857123183,-0.110289345958232,-0.556634388491608,-0.367690845474764,-0.217952461024081,7.97074503716603,0.168272065717872,-0.0958532537952683,0.270491137974947,-0.659727071362581,-0.0220292861267915,-1.09752583920516,-0.309951268127699,-0.798810900960945,-0.0863607524315507,21.3548531161186
"PWY-6606: guanosine nucleotides degradation II",-19.788319562326,-0.719355382816888,-0.598640636065112,0.0258307245943749,-0.065743045456214,0.413229390053099,-0.316650294450659,-0.532723634511764,1.6138487804019,1.82119980752466,-7.87072885139105,0.0153589902121569,0.165228245142436,0.0209903530327776,0.134351505077105,0.330424189164379,-0.65424355394595,-0.354377217795529,-0.087319981033469,2.36946955091502,9.42625973459003,-0.479314137946423,-0.101409264864608,-1.20166358811232,-0.11500886773213,0.12800562617613,0.0154188959191766,-0.316420248184568,0.957503838639567,4.92795768755094
"PWY-6608: guanosine nucleotides degradation III",-2.58748586905438,-1.0063298821908,-0.23764416499188,0.00660240947212925,-0.0888161766204935,0.57702230335426,0.0705031838271656,-1.23453016808987,1.433275916987,9.83527898855266,4.77204181602229,-0.830932058314679,-0.114352165063215,-0.0922311359770696,0.15781239812822,0.172612144262776,0.168087743818725,-0.630879221248593,0.71034494409119,5.21255806882141,18.1814866655998,-0.0938107166564073,-0.626027402124794,-0.0462891210250707,-0.487366679061742,0.74917017617542,1.3013383119162,-1.37573794401191,0.767485036372128,10.8722099928677
"PWY-6609: adenine and adenosine salvage III",0.388943846093231,0.388093970963622,1.88070361504612,0.220600811313151,-0.247538404705774,-0.0499399296512675,-0.315555342363055,-0.892684361503477,-0.901650076408888,3.28279451557617,8.01129008975752,0.515823311627064,1.22150276339651,0.441300970888673,-0.396504648526913,0.121294378420571,-0.000116269950392036,-1.04693139773094,-0.565175618168598,0.941873148358775,13.0319938795262,0.736741661416544,3.31617462768842,0.0761581854149283,-0.409650618326669,-0.245778590688408,-0.440473616112746,-0.339782429740509,-2.99887131232852,8.28789350868956
"PWY-6612: superpathway of tetrahydrofolate biosynthesis",-29.7021914739285,-0.264393528493703,-0.325469622356058,-0.0152825438388099,0.120337347828006,0.869248004468004,0.0845899492763019,-1.89403298077236,0.413767636015662,10.1120464179083,-9.46479839225691,-0.0610303335369701,-1.03930248470764,-0.0763359180611424,0.197242753521137,0.237741350649658,0.61351177718627,-1.84237049782813,0.154760435881296,7.98749768574014,12.7592087902351,-0.0171583791039141,-0.188916744616609,-0.0289275973282594,0.0577346703330855,1.28341253971412,1.11733594264294,-1.35544738928895,0.104702013175546,21.1812732753564
"PWY-6628: superpathway of L-phenylalanine biosynthesis",-3.4714567760121,0.0987760856486451,-0.0291077444113228,-0.0395732230055231,0.746556135955117,0.157977447798794,0.0902701510535491,0.0225032535829216,0.47019404176097,6.843614344575,2.17731887770899,0.411539448767729,-0.147428184366628,-0.0550990167806777,1.40986945135119,0.100521151438121,0.328389563103037,0.0662538417779655,0.132509764638748,4.95233779797499,15.7199627314436,0.327457983362067,-0.340253902024115,0.297378181148364,0.59080511831606,1.09058476364867,1.13944665916359,0.233628226815913,0.596935033814715,32.3735411337511
"PWY-6629: superpathway of L-tryptophan biosynthesis",-4.55186064570804,0.00831900050922582,0.50294169942043,-0.0332402161808427,-0.216176085299324,0.0455119431835656,0.173609167833665,0.0904446572724522,0.0231229419305024,3.48013902210423,1.06012288046146,0.108211409562976,0.0664923389520235,0.020459804624138,-0.147193991939761,-0.000868564052629107,0.386057026865666,-0.0922423060457652,-0.00568064302714218,1.67073328026651,15.2254249749496,0.356959841275219,0.14639806891751,0.477887426360052,-0.279036190879172,0.132745054464877,1.61905200576294,-0.0594940262540483,-0.0849257721052719,23.1486683788802
"PWY-6630: superpathway of L-tyrosine biosynthesis",-0.161283540216356,-0.104175949515109,0.139483171066506,-0.067360559820888,0.719675084385563,0.261989070826753,-0.078017468079613,0.141294181620769,0.283750066411213,6.2424848373903,6.64787904382879,0.211260324455358,0.0553284275450906,-0.0748821199793417,0.79012932539802,0.124763184631164,0.131819889863469,0.120507434515972,0.00339261880267625,4.74776744227329,16.3843063583258,0.392106429739764,-0.209835470075544,0.208950115883263,0.516907500963463,1.12161514651536,0.621838585467925,0.397852339155909,0.569042849457916,31.113020697396
